director_name,actor_1_name,actor_2_name,actor_3_name,genres,gross
10,9,1,1,Thriller,354704
1,4,1,1,Comedy,265107
1,1,1,1,Horror,265107
1,1,1,1,Mystery,265107
2,2,2,5,Comedy,185577
1,1,2,1,Drama,100412
1,3,1,1,Crime,58214
1,9,1,1,Drama,58214
1,2,1,1,Thriller,58214
8,2,2,1,Comedy,75078
1,1,1,1,Comedy,64359
1,1,1,1,Romance,64359
2,10,17,7,Drama,317125
1,4,7,2,Romance,317125
1,1,1,1,Comedy,146402
1,1,1,1,Drama,146402
1,2,1,1,Drama,18469
1,1,1,1,Horror,18469
1,1,1,1,Sci-Fi,18469
1,1,1,1,Biography,12836
3,17,1,6,Drama,12836
1,3,2,1,Drama,20262
1,1,1,1,Drama,4063
1,1,1,1,Mystery,4063
1,1,1,1,Romance,4063
1,1,1,1,Thriller,4063
1,1,1,1,Drama,198655278
1,1,1,1,History,198655278
1,1,1,1,Romance,198655278
1,1,1,1,War,198655278
1,1,1,1,Biography,143653
1,2,1,1,Drama,143653
1,4,1,1,Adventure,14873
1,1,1,1,War,14873
1,1,1,1,Western,14873
1,1,1,1,Biography,8000000
1,1,1,1,Comedy,8000000
1,1,1,1,Musical,8000000
1,1,1,1,Romance,8000000
1,1,1,1,Western,8000000
1,1,1,1,Comedy,304137
1,1,1,1,Crime,304137
1,3,1,1,Drama,304137
1,2,1,2,Comedy,37606
1,4,2,1,Crime,37606
1,7,2,2,Drama,37606
1,1,1,1,Adventure,2956000
1,1,1,1,Comedy,2956000
1,1,1,1,Musical,2956000
1,1,1,1,Romance,2956000
1,1,2,2,Drama,19959
2,1,2,4,Comedy,2706659
3,7,1,3,Drama,2706659
4,17,4,2,Action,61094903
4,7,6,2,Mystery,61094903
6,15,6,3,Thriller,61094903
4,10,5,2,Comedy,45857453
3,21,4,2,Drama,45857453
3,2,2,2,Music,45857453
1,1,1,1,Comedy,83400000
2,8,7,5,Comedy,27900000
6,7,3,2,Drama,27900000
1,4,2,2,Crime,27900000
2,7,5,4,Drama,27900000
4,4,2,3,Thriller,27900000
1,4,1,1,Comedy,14000000
1,2,1,1,Fantasy,14000000
1,1,2,1,Horror,14000000
1,3,2,1,Thriller,14000000
1,4,1,1,Horror,25138292
1,4,1,1,Mystery,25138292
1,1,1,1,Comedy,10305534
3,2,1,2,Comedy,9449219
3,1,2,2,Drama,9449219
2,1,1,2,Romance,9449219
3,1,1,1,Biography,6390032
6,5,4,2,Drama,6390032
1,2,1,1,Drama,20167424
1,1,1,1,Mystery,20167424
1,2,1,1,Thriller,20167424
2,2,2,1,Comedy,5923044
6,2,2,1,Fantasy,5923044
3,2,1,1,Horror,5923044
4,2,1,1,Thriller,5923044
1,1,1,2,Action,3293258
1,2,1,1,Adventure,3293258
1,5,4,2,Comedy,3293258
1,2,1,1,Musical,3293258
1,1,1,1,Drama,886410
1,1,1,1,History,886410
1,1,1,1,Comedy,252652
1,1,1,1,Drama,252652
1,1,1,1,Fantasy,252652
1,1,1,1,Horror,252652
1,4,11,6,Comedy,220234
1,6,4,5,Romance,220234
2,4,2,2,Action,34350553
3,9,4,2,Comedy,34350553
2,4,3,2,Sci-Fi,34350553
1,14,32,1,Comedy,101228
1,10,4,2,Drama,101228
1,4,1,2,Action,96793
2,1,4,3,Comedy,96793
2,1,2,2,Romance,96793
1,1,1,1,Action,123777
1,1,1,1,Biography,123777
1,1,1,1,Crime,123777
1,2,1,1,Drama,123777
1,1,1,1,Family,123777
1,1,1,1,Fantasy,123777
3,1,1,1,Documentary,29233
1,1,1,1,Documentary,77413017
1,3,1,1,Biography,5354039
3,17,10,3,Drama,5354039
2,9,6,2,Thriller,5354039
1,8,1,2,Comedy,2926565
1,7,1,1,Drama,2926565
1,15,3,3,Drama,13092000
1,1,2,1,Music,13092000
1,2,1,1,Crime,7563397
3,4,1,1,Drama,7563397
1,4,1,1,Comedy,104257
1,1,1,1,Music,104257
1,9,2,1,Crime,17311
2,16,3,1,Drama,17311
1,3,2,1,Mystery,17311
3,1,1,1,Drama,610968
2,4,2,2,Drama,8108247
1,2,1,1,Romance,8108247
1,6,4,5,Drama,7680
1,3,3,3,Romance,7680
1,1,1,1,Drama,3766595
1,4,1,3,Drama,2277396
1,3,1,2,Romance,2277396
1,1,1,1,Crime,6517198
1,3,1,1,Drama,6517198
2,3,2,1,Comedy,5776314
2,4,3,1,Drama,5776314
1,2,1,1,Romance,5776314
4,2,1,2,Comedy,141600000
4,1,1,6,Action,51100000
4,1,1,6,Adventure,51100000
4,1,1,6,Thriller,51100000
8,5,9,4,Drama,16501785
6,12,9,1,Comedy,38168022
1,1,1,1,Documentary,38168022
1,2,2,2,Horror,84749884
4,2,3,2,Comedy,24788807
2,3,1,1,Crime,21244913
5,4,1,3,Documentary,21244913
3,2,1,2,Drama,21244913
6,5,1,3,Drama,377420
1,1,1,1,Fantasy,30000000
1,2,1,1,Horror,30000000
6,3,4,2,Drama,20966644
6,2,3,2,Romance,20966644
3,1,1,2,Horror,64423650
3,1,1,1,Sci-Fi,64423650
3,2,1,3,Thriller,64423650
3,1,1,2,Horror,48056940
2,1,1,3,Mystery,48056940
1,1,1,1,Biography,19184015
3,3,1,1,Comedy,19184015
1,1,1,1,Documentary,19184015
1,2,3,3,Comedy,24629916
3,2,9,5,Drama,24629916
3,2,3,1,Family,24629916
1,1,2,1,Sport,24629916
1,3,1,1,Horror,19472057
1,9,1,1,Thriller,19472057
3,1,1,2,Adventure,27200000
4,1,1,2,Drama,27200000
3,1,1,2,War,27200000
2,3,1,1,Adventure,15369573
2,2,1,1,Comedy,15369573
1,4,1,1,Sci-Fi,15369573
1,1,1,1,Fantasy,15935068
1,4,1,1,Horror,15935068
1,2,1,1,Thriller,15935068
3,5,9,1,Comedy,11694528
1,1,1,1,Documentary,11694528
1,1,1,1,Music,11694528
1,2,1,2,Western,229094
1,2,3,5,Action,10017041
1,1,8,9,Comedy,10017041
1,2,3,3,Crime,10017041
3,8,1,1,Comedy,9016377
1,5,1,1,Comedy,7059537
9,1,1,1,Drama,8114507
3,1,1,1,Romance,8114507
1,1,1,1,Comedy,7888703
1,1,1,1,Fantasy,7888703
1,1,1,1,Action,7282851
1,1,1,1,Fantasy,7282851
1,1,1,1,Horror,7282851
1,1,1,1,Sci-Fi,7282851
1,1,1,1,Thriller,7282851
2,8,5,3,Drama,6879730
1,5,5,2,Comedy,5844929
1,5,3,1,Drama,5844929
2,2,1,1,Drama,3222857
2,1,1,1,Romance,3222857
1,3,2,1,Comedy,4170647
1,6,1,3,Drama,4170647
1,2,1,1,Comedy,4142507
1,2,1,1,Romance,4142507
1,2,1,1,Crime,4109095
5,2,2,1,Drama,4109095
1,1,1,1,History,4109095
3,2,2,1,Romance,4109095
5,11,3,1,Comedy,4033268
5,10,2,1,Drama,4033268
1,4,2,1,Fantasy,3902679
1,3,2,1,Horror,3902679
1,2,1,3,Comedy,3559990
1,1,1,2,Crime,3559990
2,18,2,3,Drama,3287435
2,2,16,1,Comedy,3071947
1,3,1,1,Crime,3071947
1,3,3,1,Thriller,3071947
2,1,2,1,Biography,2961991
2,14,7,1,Drama,2961991
3,4,1,1,Comedy,4063238
3,3,1,1,Drama,4063238
1,4,1,1,Romance,4063238
1,1,1,2,Crime,2912363
2,3,1,2,Drama,2912363
3,11,12,5,Comedy,3000000
3,20,2,6,Drama,3000000
2,8,1,1,Comedy,2223990
1,1,1,1,Documentary,2223990
10,10,4,1,Comedy,1821983
4,17,5,2,Drama,1821983
1,7,1,1,Horror,1821983
3,3,1,2,Drama,2181290
1,1,1,1,Mystery,2181290
2,1,1,1,Thriller,2181290
1,1,1,1,Drama,2848578
1,1,1,1,Family,2848578
1,2,1,1,Action,703002
1,2,1,1,Comedy,703002
1,2,1,1,Thriller,703002
1,2,1,1,Action,3105269
1,5,3,1,Comedy,3105269
2,2,2,1,Drama,252726
1,1,1,1,Family,252726
1,1,1,1,Western,252726
1,9,1,1,Drama,373060
2,4,1,3,Comedy,1007535
2,3,1,1,Drama,1007535
2,4,1,1,Romance,1007535
1,9,10,1,Comedy,418268
1,16,5,1,Romance,418268
1,2,1,1,Comedy,200803
2,4,2,2,Crime,33631221
3,2,2,2,Drama,33631221
3,3,2,2,Thriller,33631221
1,1,1,1,Comedy,95016
2,3,1,1,Drama,95016
1,2,1,1,Romance,95016
1,1,1,1,Sport,95016
1,1,6,1,Drama,73678
1,1,1,1,History,73678
1,1,1,1,War,73678
1,1,2,1,Horror,143000
1,1,1,1,Thriller,143000
1,2,2,1,Comedy,39852
1,6,2,1,Drama,39852
2,5,3,3,Drama,22000
1,6,1,1,Sci-Fi,22000
2,7,1,3,Thriller,22000
1,8,2,1,Drama,128937
1,1,1,1,Horror,128937
1,3,2,1,Romance,128937
7,12,7,7,Adventure,334185206
5,7,4,8,Family,334185206
8,13,4,4,Fantasy,334185206
1,2,1,1,Drama,5005
7,4,4,2,Drama,201148159
2,2,2,2,Family,201148159
3,2,3,3,Fantasy,201148159
4,3,4,2,Romance,201148159
3,1,1,1,Drama,5595428
1,3,1,1,Comedy,3123749
1,1,2,1,Romance,3123749
1,1,1,1,Documentary,100675
4,1,1,1,Horror,3645438
1,1,1,1,Crime,22201636
2,1,1,1,Drama,22201636
2,1,1,1,Music,22201636
1,1,1,1,Comedy,25000000
1,1,1,1,Music,25000000
1,1,1,1,Romance,25000000
1,4,2,1,Horror,19170001
1,1,1,1,Adventure,22202612
1,1,1,1,Family,22202612
1,1,1,1,Fantasy,22202612
1,1,1,1,Musical,22202612
3,4,3,3,Comedy,86300000
3,1,4,1,Horror,952620
2,3,1,1,Drama,9054736
3,4,1,3,Comedy,119500000
1,1,1,1,Western,119500000
1,1,1,1,Horror,32600000
1,1,1,1,Thriller,32600000
2,1,1,1,Drama,3826455
6,4,2,3,Drama,3130592
6,3,2,3,Romance,3130592
1,7,1,7,Comedy,475000
1,1,1,1,Sport,475000
2,17,17,6,Drama,10654581
2,3,6,4,Sci-Fi,10654581
2,11,11,5,Thriller,10654581
2,1,1,1,Documentary,2276368
1,1,1,1,History,2276368
2,1,1,1,Sport,2276368
1,1,1,1,Horror,38108
1,1,1,1,Mystery,38108
1,1,1,1,Sci-Fi,38108
1,1,1,1,Thriller,38108
3,3,4,4,Comedy,40041683
2,2,1,1,Fantasy,40041683
1,1,1,1,Documentary,33349949
5,2,2,2,Horror,33386128
2,14,4,6,Comedy,25809813
2,20,17,4,Drama,25809813
1,2,1,1,Music,25809813
1,1,1,1,Horror,14400000
1,1,1,1,Mystery,14400000
1,2,1,1,Sci-Fi,14400000
2,1,1,1,Comedy,32230907
2,1,1,1,Documentary,32230907
7,17,5,1,Drama,6401336
2,2,3,1,Comedy,26781723
2,4,3,1,Drama,26781723
1,2,1,1,Romance,26781723
9,1,1,1,Drama,5400000
3,1,1,1,Romance,5400000
1,8,6,4,Drama,1282084
1,1,1,1,Comedy,1186323
1,3,2,1,Drama,1186323
1,1,1,1,Romance,1186323
1,1,1,1,Drama,1094998
1,4,1,1,Comedy,3325638
1,2,1,1,Crime,3325638
2,6,1,1,Drama,3325638
1,2,1,1,Sci-Fi,3325638
1,6,4,1,Drama,395592
1,4,2,1,Romance,395592
1,2,5,1,Comedy,6851969
1,3,8,1,Drama,6851969
1,2,3,1,Romance,6851969
2,1,6,1,Comedy,333658
1,3,2,1,Family,333658
1,1,1,1,Musical,333658
1,5,2,1,Romance,333658
1,1,1,1,Short,333658
5,1,1,1,Comedy,12995673
1,2,1,1,Documentary,12995673
1,1,1,1,War,12995673
1,1,2,3,Documentary,173783
1,10,1,2,Drama,118666
4,10,15,4,Comedy,114324072
2,3,2,2,Sport,114324072
1,1,1,1,Comedy,71904
1,2,2,1,Drama,71904
1,1,1,1,Family,71904
1,1,1,1,Documentary,99851
1,9,4,1,Comedy,115504
1,1,5,1,Drama,115504
1,4,5,1,Romance,115504
1,1,1,1,Horror,5725
2,2,1,1,Thriller,5725
1,3,6,1,Drama,75727
1,1,2,1,Romance,75727
1,1,1,1,Sci-Fi,75727
1,3,2,1,Thriller,75727
2,7,7,1,Comedy,322157
1,1,1,1,Crime,322157
1,1,4,1,Drama,322157
13,5,7,4,Drama,5731103
2,1,1,1,History,5731103
1,5,2,1,Drama,978908
1,2,1,1,Horror,978908
1,2,1,1,Mystery,978908
1,2,3,1,Thriller,978908
2,1,1,1,Adventure,438653
4,1,4,2,Comedy,438653
1,1,1,1,Sci-Fi,438653
2,2,3,3,Crime,327919
3,4,3,5,Drama,327919
1,1,3,1,Drama,178739
1,1,1,1,Musical,178739
2,6,1,2,Comedy,565592
2,4,5,2,Drama,565592
2,1,1,1,Family,565592
1,5,2,1,Drama,27012
3,1,1,0,Animation,76400000
3,1,1,0,Family,76400000
2,1,1,0,Fantasy,76400000
2,1,1,0,Music,76400000
4,1,1,1,Horror,36200000
4,1,1,1,Thriller,36200000
1,1,1,1,Horror,21300000
1,1,1,1,Mystery,21300000
1,1,1,1,Thriller,21300000
2,3,2,3,Drama,379643
2,4,5,3,Drama,12985267
1,1,1,1,Drama,23650000
1,1,1,1,Romance,23650000
1,1,1,1,War,23650000
1,1,1,1,Biography,510092
1,1,1,3,Crime,510092
2,3,2,3,Drama,510092
1,1,1,1,Comedy,313436
1,1,1,1,Drama,313436
1,1,1,1,Crime,3330
1,1,1,1,Drama,3330
3,1,1,6,Action,24800000
3,2,1,6,Adventure,24800000
3,2,1,6,Thriller,24800000
1,1,1,1,Action,792966
1,1,1,1,Comedy,792966
1,1,1,1,Horror,792966
1,1,1,1,Sci-Fi,792966
1,1,1,1,Horror,14673301
1,1,1,1,Mystery,14673301
3,1,3,1,Action,9003011
4,1,4,1,Adventure,9003011
3,1,3,1,Sci-Fi,9003011
3,1,3,1,Thriller,9003011
1,3,2,1,Action,11546543
1,1,2,1,Comedy,11546543
1,1,1,1,Biography,11533945
1,1,1,1,Crime,11533945
4,1,2,1,Drama,11533945
1,1,1,1,Romance,11533945
2,1,1,1,Drama,12555230
2,1,1,1,Horror,12555230
1,1,1,1,Mystery,12555230
2,1,1,1,Thriller,12555230
1,3,2,2,Drama,11284657
3,2,1,1,Thriller,11284657
3,1,2,1,Drama,34522221
1,1,1,1,Animation,7002255
1,1,1,1,Comedy,7002255
1,1,1,1,Drama,7002255
1,1,1,1,Comedy,6719300
1,2,3,2,Drama,6719300
1,1,1,1,Biography,6003587
2,5,1,1,Comedy,6003587
1,5,2,1,Drama,6003587
9,2,1,1,Drama,5792822
3,2,1,1,Romance,5792822
6,2,1,1,Drama,5383834
2,1,1,1,Thriller,5383834
5,9,1,2,Drama,4599680
1,8,1,1,Drama,6531491
1,1,1,1,Adventure,4581222
1,1,1,1,Documentary,4581222
3,1,1,1,Drama,4581222
1,1,1,1,Sport,4581222
1,1,1,1,Comedy,3885134
1,1,2,1,Drama,3885134
1,7,2,1,Crime,4311834
3,1,3,1,Documentary,4311834
1,2,2,1,Drama,3590010
1,1,1,1,Music,3590010
1,2,1,1,Romance,3590010
1,2,1,1,Action,3300230
1,1,1,1,Crime,3300230
1,1,1,1,Drama,3300230
1,1,1,1,Thriller,3300230
6,11,10,3,Action,3335839
5,7,8,2,Crime,3335839
6,15,22,4,Drama,3335839
5,7,9,3,Thriller,3335839
1,4,1,1,Crime,2557668
2,8,3,1,Drama,2557668
2,7,3,1,Thriller,2557668
3,14,2,3,Comedy,2506446
2,13,1,4,Romance,2506446
1,1,1,1,Horror,7369373
1,1,1,1,Mystery,7369373
1,1,1,1,Thriller,7369373
7,3,5,2,Drama,4414535
2,1,1,1,Comedy,1984378
3,1,1,1,Drama,1984378
1,1,1,1,Romance,1984378
1,1,1,1,Animation,2283276
1,1,1,1,Biography,2283276
1,1,1,1,Documentary,2283276
1,1,1,1,Drama,2283276
1,1,1,1,History,2283276
1,1,1,1,War,2283276
1,1,2,1,Adventure,1098224
3,1,1,1,Documentary,1430185
1,1,1,1,War,1430185
1,7,2,1,Drama,1477002
1,4,2,1,Romance,1477002
1,1,1,1,Documentary,1134049
1,1,1,1,History,1134049
3,11,5,9,Drama,977600
1,1,1,3,Western,977600
2,1,1,1,Biography,653621
1,1,2,1,Documentary,653621
1,1,1,1,History,653621
1,1,1,1,Crime,110000
1,2,1,2,Drama,110000
1,1,1,1,Romance,110000
1,4,3,7,Comedy,444354
2,1,7,4,Drama,444354
1,1,1,1,Comedy,535249
1,21,1,4,Comedy,371081
1,14,9,6,Drama,371081
1,1,1,1,Comedy,347578
1,1,1,1,Fantasy,347578
1,1,1,1,Horror,347578
1,1,1,1,Thriller,347578
1,1,1,1,Action,124494
1,1,1,1,Adventure,124494
1,1,1,1,Comedy,124494
1,1,1,1,Drama,124494
1,1,1,1,Music,124494
1,1,1,1,Sci-Fi,124494
1,1,1,1,Biography,120620
2,1,1,1,Comedy,120620
2,1,1,1,Drama,120620
1,1,1,1,Music,120620
1,11,22,10,Comedy,100669
1,3,13,1,Drama,100669
4,3,2,4,Drama,186354
1,1,1,1,Animation,55202
1,2,1,1,Comedy,55202
1,2,1,1,Family,55202
1,2,1,1,Romance,55202
1,1,1,2,Adventure,549632
1,1,1,2,Family,549632
1,1,1,1,Fantasy,549632
2,10,2,1,Comedy,137945
5,11,1,1,Drama,137945
1,2,1,1,Musical,137945
4,10,1,1,Romance,137945
1,4,3,1,Drama,17580
1,4,5,1,Drama,12667
1,3,2,4,Romance,12667
1,2,3,1,Drama,198407
3,6,5,3,Comedy,13973532
2,2,3,6,Crime,13973532
2,1,1,1,Horror,5824
2,6,3,1,Thriller,5824
2,4,2,1,Thriller,2843
1,1,1,1,Action,4958
1,2,1,1,Crime,4958
1,2,1,1,Drama,4958
1,1,1,1,Thriller,13220
1,1,1,1,Crime,7927
1,1,1,1,Drama,7927
1,1,1,1,Film-Noir,7927
1,1,1,1,Mystery,7927
1,1,1,1,Thriller,7927
1,1,1,1,Comedy,2436
1,1,1,1,Fantasy,2436
1,1,1,1,Musical,2436
1,1,1,1,Sci-Fi,2436
1,4,2,1,Comedy,4556
1,7,3,2,Drama,4556
1,4,4,1,Crime,4600000
1,17,2,2,Drama,4600000
4,7,3,3,Drama,1420578
1,1,1,1,Fantasy,1420578
1,6,3,1,Drama,1028658
1,4,1,1,Mystery,1028658
1,7,2,1,Thriller,1028658
1,3,2,4,Comedy,466702
1,1,5,7,Drama,466702
1,1,2,2,Romance,466702
1,1,1,1,Drama,18435
4,8,10,2,Drama,35266619
2,5,5,2,Fantasy,35266619
2,6,2,2,Horror,35266619
1,1,1,1,Drama,95236
1,1,1,1,Musical,95236
11,7,6,2,Horror,26505000
2,1,1,1,Biography,2957978
1,1,1,1,Crime,2957978
1,1,1,1,Documentary,2957978
1,1,1,1,History,2957978
1,1,1,1,Thriller,2957978
1,1,1,5,Drama,444044
1,2,2,1,Drama,40990055
1,1,2,1,Horror,40990055
1,1,2,1,Thriller,40990055
1,1,1,2,Biography,1445366
2,10,1,3,Drama,1445366
1,1,1,1,Music,1445366
1,1,2,2,Drama,5709616
1,1,1,1,Romance,5709616
1,3,1,1,Drama,12784397
1,1,1,1,Fantasy,12784397
1,8,2,3,Drama,3050934
1,1,2,1,Music,3050934
1,1,3,2,Drama,841206
2,1,1,1,Comedy,638476
3,1,1,1,Documentary,638476
1,1,1,1,Adventure,505295
1,1,1,1,Drama,505295
3,2,1,1,Crime,7267324
5,4,1,1,Drama,7267324
1,2,1,4,Drama,145540
1,1,1,1,Horror,145540
1,3,1,1,Adventure,12589108
3,5,2,2,Drama,12589108
1,7,2,1,Crime,35918429
2,21,8,3,Drama,35918429
1,1,1,1,Horror,92401
1,1,2,1,Thriller,92401
1,1,2,2,Comedy,1943649
1,1,1,2,Crime,1943649
1,1,2,3,Romance,1943649
2,5,1,1,Drama,992238
1,2,1,1,Romance,992238
1,1,2,3,Drama,4231500
1,1,1,2,Romance,4231500
1,9,6,1,Drama,396035
1,5,2,1,Romance,396035
1,1,1,2,Drama,2507106
1,1,1,1,Music,2507106
1,8,1,1,Comedy,6026908
1,2,3,1,Drama,6026908
1,1,1,1,Crime,2592808
1,1,2,1,Drama,2592808
1,1,1,1,Thriller,2592808
1,1,1,1,Comedy,1060591
1,1,1,1,Drama,1060591
1,1,1,1,Romance,1060591
1,1,1,1,Comedy,155972
1,1,1,1,Drama,155972
1,1,1,1,Romance,155972
1,1,1,1,Romance,129319
1,3,1,1,Crime,26893
1,5,1,1,Drama,26893
1,4,1,1,Romance,26893
1,10,1,2,Drama,2580
1,3,1,1,Mystery,2580
8,3,3,2,Action,58885635
2,2,4,3,Horror,58885635
2,3,3,7,Thriller,58885635
1,1,3,1,Comedy,19067631
1,2,1,2,Drama,19067631
1,1,2,1,Romance,19067631
1,2,1,1,Action,11806119
1,1,1,1,Biography,11806119
1,1,1,1,Drama,11806119
1,1,1,1,Sport,11806119
2,10,1,1,Drama,7417210
3,1,1,1,Comedy,7362100
3,1,1,1,Drama,7362100
3,1,1,1,Comedy,7022940
1,1,1,1,Drama,7022940
2,1,1,1,Romance,7022940
2,2,2,2,Comedy,190666
6,3,3,2,Drama,190666
6,11,4,6,Drama,5132222
3,4,2,1,Mystery,5132222
2,5,1,4,Romance,5132222
1,8,2,1,Comedy,2365931
1,2,2,1,Crime,2365931
2,7,4,1,Drama,2365931
1,3,2,1,Romance,2365931
2,4,2,1,Fantasy,53991137
5,6,2,1,Horror,53991137
4,1,1,1,Mystery,53991137
7,5,2,1,Thriller,53991137
1,1,1,1,Crime,1221261
1,2,1,1,Drama,1221261
1,2,1,1,Thriller,1221261
1,1,1,1,Documentary,2408553
1,1,1,1,War,2408553
1,5,2,1,Drama,712294
1,1,4,4,Comedy,3447339
1,1,1,5,Romance,3447339
1,3,1,1,Crime,418953
2,6,1,1,Drama,418953
1,4,1,1,Thriller,418953
1,15,1,1,Drama,406035
5,6,2,3,Drama,402820
2,3,1,2,Romance,402820
1,1,1,1,Horror,373967
2,3,1,1,Mystery,373967
1,1,4,2,Comedy,194568
1,1,2,2,Romance,194568
1,1,1,1,Comedy,163245
1,1,1,1,Drama,163245
1,1,1,1,Family,163245
1,5,8,3,Drama,119841
1,2,2,1,Comedy,173066
1,2,2,1,Fantasy,173066
2,6,2,2,Comedy,92362
1,6,3,2,Drama,92362
1,3,1,2,Comedy,105943
4,1,1,1,Drama,183490
1,1,1,1,War,183490
1,1,1,1,Fantasy,3478
1,2,2,1,Horror,3478
1,4,4,2,Drama,52166
1,1,1,2,Drama,1163508
1,1,1,3,Fantasy,1163508
5,3,3,1,Horror,1163508
1,2,1,1,Thriller,1163508
4,14,6,6,Action,80033643
3,4,7,4,Crime,80033643
2,7,4,2,Mystery,80033643
4,16,6,7,Thriller,80033643
1,1,1,1,Animation,184925485
1,1,1,1,Family,184925485
1,1,1,1,Fantasy,184925485
1,1,1,1,Musical,184925485
1,2,1,1,Drama,304124
1,1,1,1,Adventure,36830
1,1,1,1,Comedy,36830
1,1,1,1,Horror,36830
1,1,1,1,Crime,231186
1,2,1,1,Romance,231186
1,2,1,1,Thriller,231186
5,4,6,2,Comedy,3650677
6,16,4,1,Crime,3650677
3,2,1,1,Drama,1647780
2,22,5,4,Comedy,695229
2,13,5,1,Drama,695229
1,1,1,1,Drama,638951
1,3,3,7,Drama,609042
1,2,1,1,Comedy,1521
1,2,1,2,Horror,1521
2,23,3,2,Action,32940507
4,17,2,2,Crime,32940507
4,15,3,3,Drama,32940507
5,25,3,2,Thriller,32940507
1,16,5,5,Comedy,19539
1,2,1,1,Comedy,100358
1,1,1,1,Musical,100358
1,1,1,1,Romance,100358
4,1,1,1,Horror,19100000
1,1,1,1,Mystery,19100000
4,1,1,1,Thriller,19100000
1,4,1,1,Drama,2833383
1,1,1,1,Music,2833383
11,4,1,1,Drama,24741700
5,1,3,5,Horror,55153403
4,1,2,5,Mystery,55153403
7,1,5,1,Thriller,55153403
4,3,3,3,Comedy,18488314
1,1,3,1,Crime,18488314
1,2,3,1,Mystery,18488314
1,1,1,1,Comedy,11278
1,1,1,1,Drama,11278
3,17,5,2,Drama,79363785
2,7,3,2,Sci-Fi,79363785
4,9,3,2,Thriller,79363785
2,1,1,1,Comedy,13876974
5,1,1,3,Drama,13876974
3,1,1,2,Romance,13876974
2,6,6,5,Drama,9180275
2,17,16,2,Crime,22494487
7,15,30,4,Drama,22494487
4,5,9,4,Mystery,22494487
7,25,21,4,Thriller,22494487
1,9,2,5,Comedy,2199853
2,2,6,5,Drama,2199853
1,6,1,3,Drama,2859955
1,2,1,1,Sport,2859955
5,3,7,6,Crime,2812029
6,1,13,4,Drama,2812029
4,3,9,3,Thriller,2812029
2,4,1,1,Western,6100000
1,1,1,1,Comedy,375723
1,1,1,1,Drama,375723
1,1,1,1,Comedy,594904
1,2,1,1,Drama,594904
1,1,1,1,Comedy,58936
1,1,1,1,Music,58936
1,0,0,0,Documentary,24784
1,21,7,4,Comedy,7826
1,1,1,1,Documentary,7826
1,1,1,1,Comedy,3830
1,1,1,1,Drama,3830
2,1,1,1,Adventure,2850263
1,4,2,1,Comedy,2850263
1,1,1,1,Sport,2850263
1,10,5,3,Comedy,16101109
2,1,2,1,Crime,6013
3,5,2,1,Drama,6013
1,1,2,1,Thriller,6013
1,1,1,1,Action,1400000
1,1,1,1,Drama,1400000
1,2,2,1,Horror,1400000
1,1,1,1,Thriller,1400000
1,0,0,0,Documentary,247740
1,0,0,0,Drama,247740
1,1,1,1,Comedy,39659
1,1,1,1,Horror,39659
1,1,1,1,Musical,39659
1,1,1,1,Sci-Fi,56129
1,2,1,1,Thriller,56129
1,1,1,1,Action,4105123
1,1,1,1,Crime,4105123
1,1,1,1,Thriller,4105123
3,8,1,1,Drama,117235247
3,5,1,1,Sport,117235247
3,3,3,2,Fantasy,21378000
9,6,2,3,Horror,21378000
1,2,1,1,Horror,31537320
1,1,1,1,Mystery,31537320
1,1,1,1,Thriller,31537320
4,1,2,3,Horror,17986000
3,1,1,6,Action,16067035
3,1,1,6,Adventure,16067035
3,1,1,6,Thriller,16067035
1,1,2,1,Horror,18112929
1,1,1,1,Mystery,18112929
1,1,1,1,Sci-Fi,18112929
1,1,1,2,Thriller,18112929
1,1,1,1,Fantasy,14564027
1,1,1,1,Horror,14564027
1,1,1,1,Drama,20773070
2,2,4,1,Drama,10042266
1,3,2,2,Horror,10042266
1,2,2,1,Mystery,10042266
1,2,4,2,Thriller,10042266
1,1,1,1,Action,10037390
1,1,1,1,Adventure,10037390
1,1,1,1,Drama,10037390
1,1,1,1,Sci-Fi,10037390
1,1,1,1,Thriller,10037390
2,15,5,4,Drama,9701559
1,5,4,1,Romance,9701559
1,2,1,1,Adventure,9013113
1,2,3,1,Comedy,9013113
1,2,4,1,Drama,9013113
3,1,1,1,Horror,53245055
1,3,1,1,Comedy,9000000
1,1,1,1,Drama,9000000
1,1,1,1,Music,9000000
1,1,1,0,Documentary,23808111
7,1,1,1,Biography,5355376
2,1,1,1,Documentary,5355376
2,1,1,1,Music,5355376
1,4,1,1,Adventure,7186670
3,1,1,1,Horror,7186670
1,1,1,1,Biography,5997134
1,2,3,1,Comedy,5997134
1,1,2,1,Drama,5997134
1,2,1,1,Romance,5997134
1,1,1,1,Documentary,4417124
1,1,1,1,Drama,5355847
1,11,2,4,Comedy,3386698
3,20,1,2,Drama,3386698
1,5,2,3,Romance,3386698
4,13,8,7,Comedy,143492840
6,15,10,4,Drama,143492840
3,15,5,4,Romance,143492840
1,4,1,1,Comedy,5283379
1,4,3,1,Drama,5283379
1,1,1,3,Drama,2981638
1,1,1,1,Mystery,2981638
1,1,1,3,Thriller,2981638
1,3,1,1,Comedy,3122616
1,5,1,1,Drama,3122616
1,1,1,1,Crime,2508841
1,1,1,1,Drama,2508841
1,2,1,1,Documentary,4946250
1,1,1,1,Music,4946250
